idnota,fk_idalumno_nota,fk_idmateriacurso_nota,nota1_nota,nota2_nota,nota3_nota,notadic_nota,notafeb_nota,notadef_nota,obs_nota,createdAt,updatedAt,ciclo_lectivo_nota
1519,79,51,NULL,NULL,NULL,NULL,NULL,NULL,ultrices libero non mattis pulvinar nulla pede ullamcorper augue a,2023-09-14,,2023
1520,80,51,NULL,NULL,NULL,NULL,NULL,NULL,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut,2023-09-28,,2023
1521,81,51,NULL,NULL,NULL,NULL,NULL,NULL,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget,2023-12-13,,2023
1522,82,51,NULL,NULL,NULL,NULL,NULL,NULL,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,2023-07-14,,2023
1523,83,51,NULL,NULL,NULL,NULL,NULL,NULL,enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum,2023-11-27,,2023
1524,84,51,NULL,NULL,NULL,NULL,NULL,NULL,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue,2023-11-03,,2023
1525,85,51,NULL,NULL,NULL,NULL,NULL,NULL,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris,2023-01-16,,2023
1526,86,51,NULL,NULL,NULL,NULL,NULL,NULL,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat,2023-11-25,,2023
1527,87,51,NULL,NULL,NULL,NULL,NULL,NULL,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc,2023-06-21,,2023
1528,88,51,NULL,NULL,NULL,NULL,NULL,NULL,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean,2023-07-27,,2023
1529,89,51,NULL,NULL,NULL,NULL,NULL,NULL,diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis,2023-05-04,,2023
1530,90,51,NULL,NULL,NULL,NULL,NULL,NULL,velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat,2023-10-24,,2023
1531,91,52,NULL,NULL,NULL,NULL,NULL,NULL,turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices,2023-05-26,,2023
1532,92,52,NULL,NULL,NULL,NULL,NULL,NULL,donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque,2023-05-20,,2023
1533,93,52,NULL,NULL,NULL,NULL,NULL,NULL,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget,2023-03-12,,2023
1534,94,52,NULL,NULL,NULL,NULL,NULL,NULL,metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet,2023-10-26,,2023
1535,95,52,NULL,NULL,NULL,NULL,NULL,NULL,at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices,2023-11-12,,2023
1536,96,52,NULL,NULL,NULL,NULL,NULL,NULL,interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,2023-12-14,,2023
1537,97,52,NULL,NULL,NULL,NULL,NULL,NULL,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id,2023-09-09,,2023
1538,98,52,NULL,NULL,NULL,NULL,NULL,NULL,in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac,2023-11-09,,2023
1539,99,52,NULL,NULL,NULL,NULL,NULL,NULL,ut tellus nulla ut erat id mauris vulputate elementum nullam varius,2023-06-15,,2023
1540,100,52,NULL,NULL,NULL,NULL,NULL,NULL,eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit,2023-09-29,,2023
1541,101,52,NULL,NULL,NULL,NULL,NULL,NULL,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse,2023-12-20,,2023
1542,102,52,NULL,NULL,NULL,NULL,NULL,NULL,at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium,2023-06-30,,2023
1543,103,52,NULL,NULL,NULL,NULL,NULL,NULL,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis,2023-10-11,,2023
1544,104,52,NULL,NULL,NULL,NULL,NULL,NULL,diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac,2023-05-11,,2023
1545,105,52,NULL,NULL,NULL,NULL,NULL,NULL,vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis,2023-08-22,,2023
1546,106,52,NULL,NULL,NULL,NULL,NULL,NULL,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in,2023-10-02,,2023
1547,107,52,NULL,NULL,NULL,NULL,NULL,NULL,dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan,2023-09-04,,2023
1548,108,52,NULL,NULL,NULL,NULL,NULL,NULL,quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget,2023-11-10,,2023
1549,109,52,NULL,NULL,NULL,NULL,NULL,NULL,id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi,2023-03-08,2024-03-09,2023
1550,110,52,NULL,NULL,NULL,NULL,NULL,NULL,aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero,2023-03-06,,2023
1551,111,52,NULL,NULL,NULL,NULL,NULL,NULL,venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,2023-02-20,,2023
1552,112,52,NULL,NULL,NULL,NULL,NULL,NULL,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus,2023-05-12,,2023
1553,113,52,NULL,NULL,NULL,NULL,NULL,NULL,ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem,2023-09-20,,2023
1554,114,52,NULL,NULL,NULL,NULL,NULL,NULL,justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,2023-04-25,,2023
1555,115,52,NULL,NULL,NULL,NULL,NULL,NULL,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate,2023-05-19,,2023
1556,116,52,NULL,NULL,NULL,NULL,NULL,NULL,cursus id turpis integer aliquet massa id lobortis convallis tortor risus,2023-03-01,,2023
1557,117,52,NULL,NULL,NULL,NULL,NULL,NULL,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum,2023-03-25,,2023
1558,118,52,NULL,NULL,NULL,NULL,NULL,NULL,quam a odio in hac habitasse platea dictumst maecenas ut massa quis,2023-08-31,,2023
1559,119,52,NULL,NULL,NULL,NULL,NULL,NULL,turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus,2023-08-06,,2023
1560,120,52,NULL,NULL,NULL,NULL,NULL,NULL,rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa,2023-03-19,,2023
1561,121,53,NULL,NULL,NULL,NULL,NULL,NULL,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,2023-06-22,,2023
1562,122,53,NULL,NULL,NULL,NULL,NULL,NULL,pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor,2023-08-09,,2023
1563,123,53,NULL,NULL,NULL,NULL,NULL,NULL,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac,2023-07-03,,2023
1564,124,53,NULL,NULL,NULL,NULL,NULL,NULL,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc,2023-11-20,,2023
1565,125,53,NULL,NULL,NULL,NULL,NULL,NULL,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,2023-04-26,,2023
1566,126,53,NULL,NULL,NULL,NULL,NULL,NULL,erat volutpat in congue etiam justo etiam pretium iaculis justo,2023-05-12,,2023
1567,127,53,NULL,NULL,NULL,NULL,NULL,NULL,diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis,2023-02-08,,2023
1568,128,53,NULL,NULL,NULL,NULL,NULL,NULL,integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat,2023-10-28,,2023
1569,129,53,NULL,NULL,NULL,NULL,NULL,NULL,semper rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam,2023-04-08,,2023
1570,130,53,NULL,NULL,NULL,NULL,NULL,NULL,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien,2023-10-09,,2023
1571,131,53,NULL,NULL,NULL,NULL,NULL,NULL,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut,2023-05-11,,2023
1572,132,53,NULL,NULL,NULL,NULL,NULL,NULL,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia,2023-03-12,,2023
1573,133,53,NULL,NULL,NULL,NULL,NULL,NULL,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent,2023-03-19,,2023
1574,134,53,NULL,NULL,NULL,NULL,NULL,NULL,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum,2023-04-30,,2023
1575,135,53,NULL,NULL,NULL,NULL,NULL,NULL,non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,2023-02-01,,2023
1576,136,53,NULL,NULL,NULL,NULL,NULL,NULL,pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel,2023-10-28,,2023
1577,137,53,NULL,NULL,NULL,NULL,NULL,NULL,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur,2023-10-27,,2023
1578,138,53,NULL,NULL,NULL,NULL,NULL,NULL,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis,2023-05-24,,2023
1579,139,53,NULL,NULL,NULL,NULL,NULL,NULL,nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris,2023-06-25,,2023
1580,140,53,NULL,NULL,NULL,NULL,NULL,NULL,et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi,2023-03-02,,2023
1581,141,53,NULL,NULL,NULL,NULL,NULL,NULL,faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in,2023-08-29,,2023
1582,142,53,NULL,NULL,NULL,NULL,NULL,NULL,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,2023-10-15,,2023
1583,143,53,NULL,NULL,NULL,NULL,NULL,NULL,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est,2023-06-15,,2023
1584,144,53,NULL,NULL,NULL,NULL,NULL,NULL,nunc purus phasellus in felis donec semper sapien a libero nam,2023-08-04,,2023
1585,145,53,NULL,NULL,NULL,NULL,NULL,NULL,magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et,2023-04-03,,2023
1586,146,53,NULL,NULL,NULL,NULL,NULL,NULL,accumsan tellus nisi eu orci mauris lacinia sapien quis libero,2023-04-25,,2023
1587,147,53,NULL,NULL,NULL,NULL,NULL,NULL,sit amet lobortis sapien sapien non mi integer ac neque duis bibendum,2023-09-30,,2023
1588,148,53,NULL,NULL,NULL,NULL,NULL,NULL,morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh,2023-05-18,,2023
1589,149,53,NULL,NULL,NULL,NULL,NULL,NULL,purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in,2023-11-03,,2023
1590,150,53,NULL,NULL,NULL,NULL,NULL,NULL,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,2023-11-15,,2023
1591,151,54,NULL,NULL,NULL,NULL,NULL,NULL,rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo,2023-01-21,,2023
1592,152,54,NULL,NULL,NULL,NULL,NULL,NULL,id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat,2023-12-08,,2023
1593,153,54,NULL,NULL,NULL,NULL,NULL,NULL,id sapien in sapien iaculis congue vivamus metus arcu adipiscing,2023-09-06,,2023
1594,154,54,NULL,NULL,NULL,NULL,NULL,NULL,quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum,2023-12-29,,2023
1595,155,54,NULL,NULL,NULL,NULL,NULL,NULL,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat,2023-08-27,,2023
1596,156,54,NULL,NULL,NULL,NULL,NULL,NULL,elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam,2023-06-06,,2023
1597,157,54,NULL,NULL,NULL,NULL,NULL,NULL,sapien sapien non mi integer ac neque duis bibendum morbi non,2023-04-26,,2023
1598,158,54,NULL,NULL,NULL,NULL,NULL,NULL,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis,2023-03-15,,2023
1599,159,54,NULL,NULL,NULL,NULL,NULL,NULL,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis,2023-04-03,,2023
1600,160,54,NULL,NULL,NULL,NULL,NULL,NULL,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero,2023-08-15,,2023
1601,161,54,NULL,NULL,NULL,NULL,NULL,NULL,quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor,2023-01-27,,2023
1602,162,54,NULL,NULL,NULL,NULL,NULL,NULL,at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo,2023-04-24,,2023
1603,163,54,NULL,NULL,NULL,NULL,NULL,NULL,lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea,2023-03-26,,2023
1604,164,54,NULL,NULL,NULL,NULL,NULL,NULL,primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut,2023-05-11,,2023
1605,165,54,NULL,NULL,NULL,NULL,NULL,NULL,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis,2023-01-23,,2023
1606,166,54,NULL,NULL,NULL,NULL,NULL,NULL,ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor,2023-07-20,,2023
1607,167,54,NULL,NULL,NULL,NULL,NULL,NULL,porttitor id consequat in consequat ut nulla sed accumsan felis ut,2023-06-26,2024-04-16,2023
1608,168,54,NULL,NULL,NULL,NULL,NULL,NULL,dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien,2023-12-28,,2023
1609,169,54,NULL,NULL,NULL,NULL,NULL,NULL,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in,2023-01-30,,2023
1610,170,54,NULL,NULL,NULL,NULL,NULL,NULL,et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna,2023-10-31,,2023
1611,171,54,NULL,NULL,NULL,NULL,NULL,NULL,vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis,2023-01-12,,2023
1612,172,54,NULL,NULL,NULL,NULL,NULL,NULL,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit,2023-08-04,,2023
1613,173,54,NULL,NULL,NULL,NULL,NULL,NULL,purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat,2023-08-27,,2023
1614,174,54,NULL,NULL,NULL,NULL,NULL,NULL,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam,2023-09-13,,2023
1615,175,54,NULL,NULL,NULL,NULL,NULL,NULL,ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem,2023-09-18,,2023
1616,176,54,NULL,NULL,NULL,NULL,NULL,NULL,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac,2023-05-20,,2023
1617,177,54,NULL,NULL,NULL,NULL,NULL,NULL,ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet,2023-01-24,,2023
1618,178,54,NULL,NULL,NULL,NULL,NULL,NULL,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque,2023-08-21,,2023
1619,179,54,NULL,NULL,NULL,NULL,NULL,NULL,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui,2023-09-20,,2023
1620,180,54,NULL,NULL,NULL,NULL,NULL,NULL,sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque,2023-08-09,,2023
1621,181,55,NULL,NULL,NULL,NULL,NULL,NULL,donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum,2023-05-31,,2023
1622,182,55,NULL,NULL,NULL,NULL,NULL,NULL,in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula,2023-11-13,,2023
1623,183,55,NULL,NULL,NULL,NULL,NULL,NULL,aliquam convallis nunc proin at turpis a pede posuere nonummy integer,2023-04-19,,2023
1624,184,55,NULL,NULL,NULL,NULL,NULL,NULL,risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula,2023-07-16,,2023
1625,185,55,NULL,NULL,NULL,NULL,NULL,NULL,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam,2023-10-15,,2023
1626,186,55,NULL,NULL,NULL,NULL,NULL,NULL,curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar,2023-02-01,,2023
1627,187,55,NULL,NULL,NULL,NULL,NULL,NULL,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede,2023-06-07,,2023
1628,188,55,NULL,NULL,NULL,NULL,NULL,NULL,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum,2023-07-21,,2023
1629,189,55,NULL,NULL,NULL,NULL,NULL,NULL,quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus,2023-11-06,,2023
1630,190,55,NULL,NULL,NULL,NULL,NULL,NULL,magnis dis parturient montes nascetur ridiculus mus etiam vel augue,2023-04-28,,2023
1631,191,55,NULL,NULL,NULL,NULL,NULL,NULL,orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,2023-01-01,,2023
1632,192,55,NULL,NULL,NULL,NULL,NULL,NULL,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus,2023-01-31,,2023
1633,193,55,NULL,NULL,NULL,NULL,NULL,NULL,vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi,2023-07-13,,2023
1634,194,55,NULL,NULL,NULL,NULL,NULL,NULL,praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede,2023-07-01,,2023
1635,195,55,NULL,NULL,NULL,NULL,NULL,NULL,erat volutpat in congue etiam justo etiam pretium iaculis justo in hac,2023-07-16,,2023
1636,196,55,NULL,NULL,NULL,NULL,NULL,NULL,in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac,2023-05-16,,2023
1637,197,55,NULL,NULL,NULL,NULL,NULL,NULL,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum,2023-06-10,,2023
1638,198,55,NULL,NULL,NULL,NULL,NULL,NULL,sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget,2023-02-11,,2023
1639,199,55,NULL,NULL,NULL,NULL,NULL,NULL,libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede,2023-12-27,,2023
1640,200,55,NULL,NULL,NULL,NULL,NULL,NULL,at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis,2023-05-10,,2023
1641,201,55,NULL,NULL,NULL,NULL,NULL,NULL,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec,2023-03-05,,2023
1642,202,55,NULL,NULL,NULL,NULL,NULL,NULL,ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non,2023-02-11,,2023
1643,203,55,NULL,NULL,NULL,NULL,NULL,NULL,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,2023-01-24,,2023
1644,204,55,NULL,NULL,NULL,NULL,NULL,NULL,dui nec nisi volutpat eleifend donec ut dolor morbi vel,2023-10-07,,2023
1645,205,55,NULL,NULL,NULL,NULL,NULL,NULL,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet,2023-04-15,,2023
1646,206,55,NULL,NULL,NULL,NULL,NULL,NULL,in ante vestibulum ante ipsum primis in faucibus orci luctus,2023-12-23,,2023
1647,207,55,NULL,NULL,NULL,NULL,NULL,NULL,ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo,2023-11-27,,2023
1648,208,55,NULL,NULL,NULL,NULL,NULL,NULL,ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo,2023-10-02,,2023
1649,209,55,NULL,NULL,NULL,NULL,NULL,NULL,aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum,2023-06-29,,2023
1650,210,55,NULL,NULL,NULL,NULL,NULL,NULL,in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem,2023-01-22,,2023
1651,211,56,NULL,NULL,NULL,NULL,NULL,NULL,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel,2023-01-15,,2023
1652,212,56,NULL,NULL,NULL,NULL,NULL,NULL,proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis,2023-05-13,,2023
1653,213,56,NULL,NULL,NULL,NULL,NULL,NULL,pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis,2023-02-22,,2023
1654,214,56,NULL,NULL,NULL,NULL,NULL,NULL,erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut,2023-04-16,,2023
1655,215,56,NULL,NULL,NULL,NULL,NULL,NULL,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut,2023-05-08,,2023
1656,216,56,NULL,NULL,NULL,NULL,NULL,NULL,nec sem duis aliquam convallis nunc proin at turpis a pede posuere,2023-04-05,,2023
1657,217,56,NULL,NULL,NULL,NULL,NULL,NULL,lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin,2023-04-02,,2023
1658,218,56,NULL,NULL,NULL,NULL,NULL,NULL,eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque,2023-01-02,,2023
1659,219,56,NULL,NULL,NULL,NULL,NULL,NULL,quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut,2023-06-27,,2023
1660,220,56,NULL,NULL,NULL,NULL,NULL,NULL,pede venenatis non sodales sed tincidunt eu felis fusce posuere,2023-10-26,,2023
1661,221,56,NULL,NULL,NULL,NULL,NULL,NULL,odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,2023-11-15,,2023
1662,222,56,NULL,NULL,NULL,NULL,NULL,NULL,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent,2023-10-15,,2023
1663,223,56,NULL,NULL,NULL,NULL,NULL,NULL,in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,2023-12-11,,2023
1664,224,56,NULL,NULL,NULL,NULL,NULL,NULL,varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,2023-03-19,,2023
1665,225,56,NULL,NULL,NULL,NULL,NULL,NULL,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy,2023-06-10,,2023
1666,226,56,NULL,NULL,NULL,NULL,NULL,NULL,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida,2023-10-12,,2023
1667,227,56,NULL,NULL,NULL,NULL,NULL,NULL,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi,2023-08-25,,2023
1668,228,56,NULL,NULL,NULL,NULL,NULL,NULL,amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,2023-09-26,,2023
1669,229,56,NULL,NULL,NULL,NULL,NULL,NULL,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget,2023-10-08,,2023
1670,230,56,NULL,NULL,NULL,NULL,NULL,NULL,lectus in est risus auctor sed tristique in tempus sit,2023-08-12,,2023
1671,231,56,NULL,NULL,NULL,NULL,NULL,NULL,quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent,2023-08-10,,2023
1672,232,56,NULL,NULL,NULL,NULL,NULL,NULL,felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat,2023-06-24,,2023
1673,233,56,NULL,NULL,NULL,NULL,NULL,NULL,in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod,2023-01-26,,2023
1674,234,56,NULL,NULL,NULL,NULL,NULL,NULL,fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus,2023-10-04,,2023
1675,235,56,NULL,NULL,NULL,NULL,NULL,NULL,lorem vitae mattis nibh ligula nec sem duis aliquam convallis,2023-08-25,,2023
1676,236,56,NULL,NULL,NULL,NULL,NULL,NULL,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien,2023-02-25,,2023
1677,237,56,NULL,NULL,NULL,NULL,NULL,NULL,quisque ut erat curabitur gravida nisi at nibh in hac habitasse,2023-06-22,,2023
1678,238,56,NULL,NULL,NULL,NULL,NULL,NULL,mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit,2023-11-06,,2023
1679,239,56,NULL,NULL,NULL,NULL,NULL,NULL,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo,2023-09-09,,2023
1680,240,56,NULL,NULL,NULL,NULL,NULL,NULL,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit,2023-08-02,,2023
1681,241,57,NULL,NULL,NULL,NULL,NULL,NULL,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante,2023-11-19,,2023
1682,242,57,NULL,NULL,NULL,NULL,NULL,NULL,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at,2023-03-15,2024-12-05,2023
1683,243,57,NULL,NULL,NULL,NULL,NULL,NULL,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in,2023-07-02,,2023
