idnota,fk_idalumno_nota,fk_idmateriacurso_nota,nota1_nota,nota2_nota,nota3_nota,notadic_nota,notafeb_nota,notadef_nota,obs_nota,createdAt,updatedAt,ciclo_lectivo_nota
662,,,,,,,,,et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent,2023-10-15,,2023
663,,,,,,,,,in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus,2023-12-11,,2023
664,,,,,,,,,varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla,2023-03-19,,2023
665,,,,,,,,,adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy,2023-06-10,,2023
666,,,,,,,,,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida,2023-10-12,,2023
667,,,,,,,,,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi,2023-08-25,,2023
668,,,,,,,,,amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla,2023-09-26,,2023
669,,,,,,,,,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget,2023-10-08,,2023
670,,,,,,,,,lectus in est risus auctor sed tristique in tempus sit,2023-08-12,,2023
671,,,,,,,,,quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent,2023-08-10,,2023
672,,,,,,,,,felis donec semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat,2023-06-24,,2023
673,,,,,,,,,in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod,2023-01-26,,2023
674,,,,,,,,,fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus,2023-10-04,,2023
675,,,,,,,,,lorem vitae mattis nibh ligula nec sem duis aliquam convallis,2023-08-25,,2023
676,,,,,,,,,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien,2023-02-25,,2023
677,,,,,,,,,quisque ut erat curabitur gravida nisi at nibh in hac habitasse,2023-06-22,,2023
678,,,,,,,,,mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit,2023-11-06,,2023
679,,,,,,,,,sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo,2023-09-09,,2023
680,,,,,,,,,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit,2023-08-02,,2023
681,,,,,,,,,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante,2023-11-19,,2023
682,,,,,,,,,ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at,2023-03-15,2024-12-05,2023
683,,,,,,,,,eget orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in,2023-07-02,,2023
684,,,,,,,,,ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,2023-01-27,,2023
685,,,,,,,,,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a,2023-02-28,,2023
686,,,,,,,,,vel nisl duis ac nibh fusce lacus purus aliquet at,2023-11-29,,2023
687,,,,,,,,,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur,2023-10-30,,2023
688,,,,,,,,,fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam,2023-04-14,,2023
689,,,,,,,,,nam dui proin leo odio porttitor id consequat in consequat,2023-10-07,,2023
690,,,,,,,,,lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in,2023-11-17,,2023
691,,,,,,,,,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus,2023-05-16,,2023
692,,,,,,,,,pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula,2023-12-22,,2023
693,,,,,,,,,elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit,2023-10-25,,2023
694,,,,,,,,,ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia,2023-08-19,,2023
695,,,,,,,,,bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at,2023-09-27,,2023
696,,,,,,,,,lorem ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus,2023-10-17,,2023
697,,,,,,,,,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede,2023-08-21,,2023
698,,,,,,,,,ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam,2023-12-03,,2023
699,,,,,,,,,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque,2023-09-29,,2023
700,,,,,,,,,nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum,2023-05-15,,2023
701,,,,,,,,,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc,2023-11-14,,2023
702,,,,,,,,,molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst,2023-09-11,,2023
703,,,,,,,,,ac diam cras pellentesque volutpat dui maecenas tristique est et,2023-11-27,,2023
704,,,,,,,,,aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur,2023-10-19,,2023
705,,,,,,,,,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris,2023-09-24,,2023
706,,,,,,,,,quisque erat eros viverra eget congue eget semper rutrum nulla,2023-08-11,,2023
707,,,,,,,,,ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas,2023-12-18,,2023
708,,,,,,,,,magna vulputate luctus cum sociis natoque penatibus et magnis dis,2023-01-20,,2023
709,,,,,,,,,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui,2023-09-02,,2023
710,,,,,,,,,tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh,2023-01-28,,2023
711,,,,,,,,,molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,2023-02-27,,2023
712,,,,,,,,,volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci,2023-12-21,,2023
713,,,,,,,,,auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio,2023-04-23,,2023
714,,,,,,,,,eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at,2023-10-03,,2023
715,,,,,,,,,pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum,2023-09-22,,2023
716,,,,,,,,,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient,2023-08-02,,2023
717,,,,,,,,,pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc,2023-07-16,,2023
718,,,,,,,,,massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi,2023-08-12,,2023
719,,,,,,,,,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem,2023-02-04,,2023
720,,,,,,,,,porttitor id consequat in consequat ut nulla sed accumsan felis,2023-05-19,,2023
721,,,,,,,,,ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis,2023-02-03,,2023
722,,,,,,,,,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum,2023-10-28,,2023
723,,,,,,,,,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor,2023-10-30,,2023
724,,,,,,,,,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,2023-07-22,,2023
725,,,,,,,,,leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede,2023-09-04,,2023
726,,,,,,,,,lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce,2023-11-20,,2023
727,,,,,,,,,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis,2023-09-16,,2023
728,,,,,,,,,est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi,2023-06-15,,2023
729,,,,,,,,,mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,2023-01-10,,2023
730,,,,,,,,,quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum,2023-07-25,,2023
731,,,,,,,,,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed,2023-12-15,,2023
732,,,,,,,,,nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu,2023-08-27,,2023
733,,,,,,,,,vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit,2023-11-08,,2023
734,,,,,,,,,hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis,2023-01-25,,2023
735,,,,,,,,,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec,2023-11-06,,2023
736,,,,,,,,,vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id,2023-02-04,,2023
737,,,,,,,,,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin,2023-10-22,,2023
738,,,,,,,,,vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus,2023-11-06,,2023
739,,,,,,,,,platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla,2023-11-16,,2023
740,,,,,,,,,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas,2023-12-14,,2023
741,,,,,,,,,sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo,2023-03-28,,2023
742,,,,,,,,,feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien,2023-02-16,,2023
743,,,,,,,,,libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh,2023-04-27,,2023
744,,,,,,,,,ac lobortis vel dapibus at diam nam tristique tortor eu pede,2023-03-18,,2023
745,,,,,,,,,quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci,2023-10-02,,2023
746,,,,,,,,,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam,2023-08-24,,2023
747,,,,,,,,,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,2023-06-06,,2023
748,,,,,,,,,eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea,2023-06-19,,2023
749,,,,,,,,,eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing,2023-06-27,,2023
750,,,,,,,,,amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate,2023-09-05,,2023
751,,,,,,,,,diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed,2023-07-04,,2023
752,,,,,,,,,dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,2023-08-22,,2023
753,,,,,,,,,donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque,2023-07-28,,2023
754,,,,,,,,,laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper porta,2023-11-20,,2023
755,,,,,,,,,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi,2023-04-30,,2023
756,,,,,,,,,sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer,2023-11-17,,2023
757,,,,,,,,,nulla pede ullamcorper augue a suscipit nulla elit ac nulla,2023-10-20,,2023
758,,,,,,,,,eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec,2023-04-12,,2023
759,,,,,,,,,nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,2023-03-22,,2023
760,,,,,,,,,ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl,2023-03-02,,2023
761,,,,,,,,,orci luctus et ultrices posuere cubilia curae mauris viverra diam,2023-07-17,,2023
762,,,,,,,,,lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea dictumst,2023-07-08,,2023
763,,,,,,,,,semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus,2023-11-30,,2023
764,,,,,,,,,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan,2023-08-07,,2023
765,,,,,,,,,nisl nunc rhoncus dui vel sem sed sagittis nam congue,2023-03-19,,2023
766,,,,,,,,,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam,2023-02-06,,2023
767,,,,,,,,,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam,2023-11-24,,2023
768,,,,,,,,,platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius,2023-06-02,,2023
769,,,,,,,,,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,2023-01-12,,2023
770,,,,,,,,,enim blandit mi in porttitor pede justo eu massa donec dapibus duis,2023-04-30,,2023
771,,,,,,,,,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis,2023-06-24,,2023
772,,,,,,,,,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh,2023-02-21,,2023
773,,,,,,,,,sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo,2023-03-09,,2023
774,,,,,,,,,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a,2023-09-01,,2023
775,,,,,,,,,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non,2023-06-08,,2023
776,,,,,,,,,commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit,2023-01-30,,2023
777,,,,,,,,,cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc,2023-04-13,,2023
778,,,,,,,,,lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat,2023-10-24,,2023
779,,,,,,,,,erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in,2023-05-21,,2023
780,,,,,,,,,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus,2023-01-01,,2023
781,,,,,,,,,viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et,2023-08-01,,2023
782,,,,,,,,,nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est,2023-07-17,,2023
783,,,,,,,,,non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,2023-11-22,,2023
784,,,,,,,,,diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum,2023-02-07,,2023
785,,,,,,,,,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu,2023-03-01,,2023
786,,,,,,,,,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat,2023-11-23,,2023
787,,,,,,,,,tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed,2023-07-26,,2023
788,,,,,,,,,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,2023-10-22,,2023
789,,,,,,,,,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi,2023-12-18,,2023
790,,,,,,,,,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est,2023-05-23,,2023
791,,,,,,,,,est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus,2023-10-05,,2023
792,,,,,,,,,consequat morbi a ipsum integer a nibh in quis justo maecenas,2023-01-08,,2023
793,,,,,,,,,et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et,2023-12-21,,2023
794,,,,,,,,,bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel,2023-05-07,,2023
795,,,,,,,,,congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget,2023-01-03,,2023
796,,,,,,,,,ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices,2023-07-11,,2023
797,,,,,,,,,orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec,2023-05-09,,2023
798,,,,,,,,,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat,2023-07-01,,2023
799,,,,,,,,,justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet,2023-09-11,,2023
800,,,,,,,,,cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi,2023-02-04,,2023
801,,,,,,,,,interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa,2023-10-13,,2023
802,,,,,,,,,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id,2023-03-23,,2023
803,,,,,,,,,rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam congue risus semper,2023-08-24,,2023
804,,,,,,,,,id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at,2023-09-08,,2023
805,,,,,,,,,pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit,2023-05-08,,2023
806,,,,,,,,,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere,2023-04-04,,2023
807,,,,,,,,,fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat,2023-01-24,,2023
808,,,,,,,,,in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce,2023-12-07,,2023
809,,,,,,,,,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices,2023-08-22,,2023
810,,,,,,,,,nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo,2023-10-15,,2023
811,,,,,,,,,urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla,2023-01-15,,2023
812,,,,,,,,,blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget,2023-05-07,,2023
813,,,,,,,,,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac,2023-04-25,,2023
814,,,,,,,,,nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla,2023-02-01,,2023
815,,,,,,,,,leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis,2023-06-12,,2023
816,,,,,,,,,in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu sapien,2023-02-08,,2023
817,,,,,,,,,eu massa donec dapibus duis at velit eu est congue elementum in,2023-07-07,,2023
818,,,,,,,,,nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas,2023-10-10,,2023
819,,,,,,,,,nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac,2023-08-04,,2023
820,,,,,,,,,scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede,2023-10-10,,2023
821,,,,,,,,,pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,2023-01-14,,2023
822,,,,,,,,,sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo,2023-07-02,,2023
823,,,,,,,,,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis,2023-09-19,,2023
824,,,,,,,,,nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque,2023-06-08,,2023
825,,,,,,,,,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,2023-11-26,,2023
826,,,,,,,,,sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa,2023-11-26,,2023
827,,,,,,,,,mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id,2023-08-19,,2023
828,,,,,,,,,sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi non quam nec,2023-05-30,,2023
829,,,,,,,,,sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor,2023-12-07,,2023
830,,,,,,,,,donec quis orci eget orci vehicula condimentum curabitur in libero ut massa volutpat,2023-07-04,,2023
831,,,,,,,,,consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien,2023-11-28,,2023
832,,,,,,,,,nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo,2023-03-30,,2023
833,,,,,,,,,nibh in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum,2023-09-11,,2023
834,,,,,,,,,quis turpis sed ante vivamus tortor duis mattis egestas metus aenean,2023-11-12,,2023
835,,,,,,,,,blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus,2023-07-16,2024-04-26,2023
836,,,,,,,,,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,2023-11-25,,2023
837,,,,,,,,,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et,2023-03-22,,2023
838,,,,,,,,,pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet,2023-08-29,,2023
839,,,,,,,,,tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut,2023-07-27,,2023
840,,,,,,,,,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed,2023-04-28,,2023
841,,,,,,,,,in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam,2023-11-20,,2023
842,,,,,,,,,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis,2023-04-18,,2023
843,,,,,,,,,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus,2023-10-29,2024-08-20,2023
844,,,,,,,,,sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi,2023-12-16,,2023
845,,,,,,,,,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est,2023-05-23,,2023
846,,,,,,,,,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi,2023-10-04,,2023
847,,,,,,,,,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus,2023-04-16,,2023
848,,,,,,,,,curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,2023-02-07,,2023
849,,,,,,,,,nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla,2023-11-14,,2023
850,,,,,,,,,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac,2023-09-04,,2023
851,,,,,,,,,placerat praesent blandit nam nulla integer pede justo lacinia eget,2023-10-28,,2023
852,,,,,,,,,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare,2023-12-21,,2023
853,,,,,,,,,consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla,2023-11-29,,2023
854,,,,,,,,,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue,2023-01-26,,2023
855,,,,,,,,,integer aliquet massa id lobortis convallis tortor risus dapibus augue,2023-01-30,,2023
856,,,,,,,,,nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor,2023-07-14,,2023
857,,,,,,,,,hac habitasse platea dictumst maecenas ut massa quis augue luctus,2023-06-07,,2023
858,,,,,,,,,lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis,2023-08-08,,2023
859,,,,,,,,,sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum,2023-01-01,,2023
860,,,,,,,,,dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac,2023-05-02,,2023
861,,,,,,,,,molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci,2023-02-16,,2023
862,,,,,,,,,erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit,2023-09-19,,2023
863,,,,,,,,,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non,2023-10-15,,2023
864,,,,,,,,,congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in,2023-12-23,,2023
865,,,,,,,,,volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse,2023-08-24,,2023
866,,,,,,,,,non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus,2023-07-14,,2023
867,,,,,,,,,et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis,2023-07-18,,2023
868,,,,,,,,,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum,2023-10-24,,2023
869,,,,,,,,,id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque,2023-09-26,,2023
870,,,,,,,,,non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,2023-08-13,,2023
871,,,,,,,,,amet sem fusce consequat nulla nisl nunc nisl duis bibendum,2023-11-08,,2023
872,,,,,,,,,morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo,2023-03-08,,2023
873,,,,,,,,,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus,2023-05-11,,2023
874,,,,,,,,,odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam,2023-02-28,,2023
875,,,,,,,,,venenatis non sodales sed tincidunt eu felis fusce posuere felis,2023-05-07,,2023
876,,,,,,,,,risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus,2023-12-17,,2023
877,,,,,,,,,in porttitor pede justo eu massa donec dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst,2023-02-01,,2023
878,,,,,,,,,velit donec diam neque vestibulum eget vulputate ut ultrices vel,2023-07-05,,2023
