idnota,fk_idalumno_nota,fk_idmateriacurso_nota,nota1_nota,nota2_nota,nota3_nota,notadic_nota,notafeb_nota,notadef_nota,obs_nota,createdAt,updatedAt,ciclo_lectivo_nota
667,,,,,,,,,non interdum in ante vestibulum ante ipsum primis in faucibus,2023-04-11,,2023
668,,,,,,,,,consequat lectus in est risus auctor sed tristique in tempus sit amet,2023-12-12,,2023
669,,,,,,,,,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi,2023-05-10,,2023
670,,,,,,,,,pede libero quis orci nullam molestie nibh in lectus pellentesque,2023-01-26,,2023
671,,,,,,,,,amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id,2023-07-31,,2023
672,,,,,,,,,primis in faucibus orci luctus et ultrices posuere cubilia curae,2023-03-05,,2023
673,,,,,,,,,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,2023-06-24,,2023
674,,,,,,,,,a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in,2023-12-23,,2023
675,,,,,,,,,tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis,2023-03-29,,2023
676,,,,,,,,,mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus,2023-10-14,,2023
677,,,,,,,,,ullamcorper augue a suscipit nulla elit ac nulla sed vel,2023-06-14,,2023
678,,,,,,,,,nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget,2023-08-13,,2023
679,,,,,,,,,et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis,2023-01-01,,2023
680,,,,,,,,,erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi,2023-07-19,,2023
681,,,,,,,,,venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada,2023-07-02,,2023
682,,,,,,,,,eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus,2023-03-20,,2023
683,,,,,,,,,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id,2023-09-02,,2023
684,,,,,,,,,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem,2023-10-27,,2023
685,,,,,,,,,eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla,2023-06-11,,2023
686,,,,,,,,,libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis,2023-06-12,,2023
687,,,,,,,,,nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,2023-04-24,,2023
688,,,,,,,,,eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis,2023-09-15,,2023
689,,,,,,,,,turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis,2023-03-10,,2023
690,,,,,,,,,integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in,2023-05-15,,2023
691,,,,,,,,,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices,2023-03-29,,2023
692,,,,,,,,,potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis,2023-05-02,,2023
693,,,,,,,,,nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus,2023-01-17,,2023
694,,,,,,,,,congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue,2023-09-16,,2023
695,,,,,,,,,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,2023-11-28,,2023
696,,,,,,,,,imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat,2023-11-02,,2023
697,,,,,,,,,lectus in quam fringilla rhoncus mauris enim leo rhoncus sed,2023-06-07,,2023
698,,,,,,,,,pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis,2023-08-21,,2023
699,,,,,,,,,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum,2023-07-01,,2023
700,,,,,,,,,facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros,2023-02-21,,2023
701,,,,,,,,,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla,2023-02-22,,2023
702,,,,,,,,,aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio,2023-09-16,,2023
703,,,,,,,,,vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit,2023-06-03,,2023
704,,,,,,,,,convallis nunc proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum,2023-03-22,,2023
705,,,,,,,,,duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa,2023-08-28,,2023
706,,,,,,,,,non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non,2023-10-27,,2023
707,,,,,,,,,felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl,2023-08-07,,2023
708,,,,,,,,,a ipsum integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis,2023-03-01,,2023
709,,,,,,,,,donec quis orci eget orci vehicula condimentum curabitur in libero,2023-07-18,,2023
710,,,,,,,,,sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus,2023-07-03,,2023
711,,,,,,,,,est congue elementum in hac habitasse platea dictumst morbi vestibulum,2023-03-06,,2023
712,,,,,,,,,volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus,2023-06-18,,2023
713,,,,,,,,,porttitor id consequat in consequat ut nulla sed accumsan felis ut,2023-11-03,,2023
714,,,,,,,,,ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus aliquam,2023-06-19,,2023
715,,,,,,,,,bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere,2023-07-22,,2023
716,,,,,,,,,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,2023-09-18,,2023
717,,,,,,,,,est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium,2023-06-21,,2023
718,,,,,,,,,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut massa,2023-01-29,,2023
719,,,,,,,,,et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at,2023-12-26,,2023
720,,,,,,,,,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur,2023-01-11,,2023
721,,,,,,,,,suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,2023-07-18,,2023
722,,,,,,,,,pede libero quis orci nullam molestie nibh in lectus pellentesque at,2023-08-26,,2023
723,,,,,,,,,dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam,2023-04-13,,2023
724,,,,,,,,,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus,2023-04-09,,2023
725,,,,,,,,,convallis nulla neque libero convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum,2023-11-28,,2023
726,,,,,,,,,sapien quis libero nullam sit amet turpis elementum ligula vehicula,2023-02-19,,2023
727,,,,,,,,,nulla facilisi cras non velit nec nisi vulputate nonummy maecenas tincidunt,2023-05-30,,2023
728,,,,,,,,,integer a nibh in quis justo maecenas rhoncus aliquam lacus morbi,2023-09-08,,2023
729,,,,,,,,,dapibus duis at velit eu est congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis,2023-03-16,,2023
730,,,,,,,,,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales,2023-04-18,,2023
731,,,,,,,,,justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non,2023-12-17,,2023
732,,,,,,,,,vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo,2023-12-24,,2023
733,,,,,,,,,id sapien in sapien iaculis congue vivamus metus arcu adipiscing,2023-07-17,,2023
734,,,,,,,,,eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget,2023-01-07,,2023
735,,,,,,,,,in hac habitasse platea dictumst etiam faucibus cursus urna ut,2023-09-08,,2023
736,,,,,,,,,rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi,2023-08-12,,2023
737,,,,,,,,,urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit,2023-12-30,,2023
738,,,,,,,,,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,2023-08-08,,2023
739,,,,,,,,,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper,2023-05-22,,2023
740,,,,,,,,,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris,2023-10-25,,2023
741,,,,,,,,,luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis,2023-09-25,,2023
742,,,,,,,,,eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis,2023-10-23,,2023
743,,,,,,,,,ligula vehicula consequat morbi a ipsum integer a nibh in,2023-07-15,,2023
744,,,,,,,,,erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam,2023-08-18,,2023
745,,,,,,,,,lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis,2023-07-02,,2023
746,,,,,,,,,et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien,2023-04-29,,2023
747,,,,,,,,,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius,2023-05-24,,2023
748,,,,,,,,,duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus,2023-08-05,,2023
749,,,,,,,,,risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante,2023-01-25,,2023
750,,,,,,,,,erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus,2023-11-02,,2023
751,,,,,,,,,amet diam in magna bibendum imperdiet nullam orci pede venenatis,2023-11-04,,2023
752,,,,,,,,,non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et,2023-01-11,,2023
753,,,,,,,,,turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a,2023-03-28,,2023
754,,,,,,,,,ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede,2023-10-24,,2023
755,,,,,,,,,justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut,2023-04-29,,2023
756,,,,,,,,,eu interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis,2023-06-02,,2023
757,,,,,,,,,interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices,2023-08-13,,2023
758,,,,,,,,,ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et,2023-05-29,,2023
759,,,,,,,,,turpis elementum ligula vehicula consequat morbi a ipsum integer a nibh in quis justo maecenas rhoncus,2023-06-17,,2023
760,,,,,,,,,mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit,2023-07-09,,2023
761,,,,,,,,,dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non,2023-02-22,,2023
762,,,,,,,,,justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula,2023-06-04,,2023
763,,,,,,,,,rutrum nulla nunc purus phasellus in felis donec semper sapien a libero nam dui proin leo odio porttitor id,2023-07-14,,2023
764,,,,,,,,,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing,2023-04-16,,2023
765,,,,,,,,,ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat,2023-07-23,,2023
766,,,,,,,,,in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat,2023-08-17,,2023
767,,,,,,,,,porttitor id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat,2023-04-23,,2023
768,,,,,,,,,faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor,2023-09-28,,2023
769,,,,,,,,,amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti,2023-04-15,,2023
770,,,,,,,,,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in,2023-03-14,,2023
771,,,,,,,,,imperdiet et commodo vulputate justo in blandit ultrices enim lorem,2023-10-09,,2023
772,,,,,,,,,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,2023-11-06,,2023
773,,,,,,,,,pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam,2023-07-27,,2023
774,,,,,,,,,dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id,2023-09-14,,2023
775,,,,,,,,,fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,2023-01-01,,2023
776,,,,,,,,,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien,2023-06-23,,2023
777,,,,,,,,,at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut,2023-06-25,,2023
778,,,,,,,,,vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel,2023-04-01,,2023
779,,,,,,,,,molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac,2023-01-06,,2023
780,,,,,,,,,sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue,2023-02-22,,2023
781,,,,,,,,,lectus vestibulum quam sapien varius ut blandit non interdum in ante,2023-10-13,,2023
782,,,,,,,,,ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed,2023-09-03,2024-05-28,2023
783,,,,,,,,,dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan felis,2023-03-31,,2023
784,,,,,,,,,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer,2023-12-02,,2023
785,,,,,,,,,tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed,2023-03-07,,2023
786,,,,,,,,,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae,2023-07-11,,2023
787,,,,,,,,,nullam orci pede venenatis non sodales sed tincidunt eu felis,2023-07-06,,2023
788,,,,,,,,,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna,2023-12-09,,2023
789,,,,,,,,,fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus ultricies eu,2023-02-25,,2023
790,,,,,,,,,ligula suspendisse ornare consequat lectus in est risus auctor sed,2023-07-25,,2023
791,,,,,,,,,congue eget semper rutrum nulla nunc purus phasellus in felis donec semper sapien,2023-01-16,,2023
792,,,,,,,,,non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac,2023-05-24,,2023
793,,,,,,,,,mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede,2023-04-26,,2023
794,,,,,,,,,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque,2023-05-10,,2023
795,,,,,,,,,eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque,2023-04-15,,2023
796,,,,,,,,,non interdum in ante vestibulum ante ipsum primis in faucibus orci,2023-11-22,,2023
797,,,,,,,,,amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan,2023-11-15,,2023
798,,,,,,,,,platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia,2023-09-25,,2023
799,,,,,,,,,sapien varius ut blandit non interdum in ante vestibulum ante ipsum,2023-10-18,,2023
800,,,,,,,,,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet,2023-10-30,,2023
801,,,,,,,,,nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl,2023-07-04,,2023
802,,,,,,,,,potenti cras in purus eu magna vulputate luctus cum sociis natoque,2023-07-28,,2023
803,,,,,,,,,phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in,2023-08-09,,2023
804,,,,,,,,,eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus,2023-12-08,,2023
805,,,,,,,,,libero ut massa volutpat convallis morbi odio odio elementum eu,2023-12-03,,2023
806,,,,,,,,,vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum,2023-10-24,,2023
807,,,,,,,,,nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat,2023-06-24,,2023
808,,,,,,,,,lectus pellentesque eget nunc donec quis orci eget orci vehicula condimentum curabitur in libero ut,2023-07-11,,2023
809,,,,,,,,,dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum,2023-04-05,,2023
810,,,,,,,,,pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus,2023-09-25,,2023
811,,,,,,,,,dapibus duis at velit eu est congue elementum in hac habitasse,2023-01-18,,2023
812,,,,,,,,,luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur gravida,2023-08-08,,2023
813,,,,,,,,,gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras,2023-04-20,,2023
814,,,,,,,,,quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat,2023-08-11,,2023
815,,,,,,,,,mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a,2023-08-15,,2023
816,,,,,,,,,mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia,2023-10-24,,2023
817,,,,,,,,,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus,2023-10-14,,2023
818,,,,,,,,,elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas,2023-11-19,2024-09-25,2023
819,,,,,,,,,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum,2023-11-07,,2023
820,,,,,,,,,nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non velit,2023-10-15,,2023
821,,,,,,,,,eu orci mauris lacinia sapien quis libero nullam sit amet,2023-12-08,,2023
822,,,,,,,,,proin at turpis a pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel,2023-08-04,,2023
823,,,,,,,,,ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae,2023-03-06,,2023
824,,,,,,,,,posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien,2023-07-04,,2023
825,,,,,,,,,accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi,2023-02-27,,2023
826,,,,,,,,,justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia,2023-04-07,,2023
827,,,,,,,,,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat,2023-05-09,,2023
828,,,,,,,,,sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et,2023-08-08,,2023
829,,,,,,,,,viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae,2023-05-30,,2023
830,,,,,,,,,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in,2023-10-16,,2023
831,,,,,,,,,praesent lectus vestibulum quam sapien varius ut blandit non interdum,2023-12-28,,2023
832,,,,,,,,,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet,2023-12-20,,2023
833,,,,,,,,,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem,2023-02-11,,2023
834,,,,,,,,,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo,2023-11-19,,2023
835,,,,,,,,,justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit,2023-09-09,,2023
836,,,,,,,,,sed sagittis nam congue risus semper porta volutpat quam pede lobortis,2023-12-07,,2023
837,,,,,,,,,sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit,2023-12-23,,2023
838,,,,,,,,,dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi,2023-05-01,,2023
839,,,,,,,,,ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec,2023-09-17,,2023
840,,,,,,,,,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis,2023-10-27,,2023
841,,,,,,,,,eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper,2023-01-23,,2023
842,,,,,,,,,erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim,2023-05-15,,2023
843,,,,,,,,,tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec,2023-09-28,,2023
844,,,,,,,,,non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus,2023-04-14,,2023
845,,,,,,,,,lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae,2023-05-20,,2023
846,,,,,,,,,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis,2023-12-08,,2023
847,,,,,,,,,penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida,2023-11-05,,2023
848,,,,,,,,,nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris,2023-07-11,,2023
849,,,,,,,,,nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue,2023-04-04,,2023
850,,,,,,,,,semper sapien a libero nam dui proin leo odio porttitor id consequat in consequat ut nulla sed accumsan,2023-02-06,,2023
851,,,,,,,,,erat quisque erat eros viverra eget congue eget semper rutrum nulla,2023-05-02,,2023
852,,,,,,,,,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan,2023-02-28,,2023
853,,,,,,,,,adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum,2023-02-13,,2023
854,,,,,,,,,sem sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero,2023-12-12,,2023
855,,,,,,,,,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,2023-03-09,,2023
856,,,,,,,,,nam nulla integer pede justo lacinia eget tincidunt eget tempus,2023-10-18,,2023
857,,,,,,,,,cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet,2023-08-04,,2023
858,,,,,,,,,turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue,2023-12-10,,2023
859,,,,,,,,,odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede,2023-10-17,,2023
860,,,,,,,,,massa donec dapibus duis at velit eu est congue elementum,2023-06-06,,2023
861,,,,,,,,,non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis,2023-10-04,,2023
862,,,,,,,,,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi,2023-07-04,,2023
863,,,,,,,,,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi in porttitor pede justo,2023-09-30,,2023
864,,,,,,,,,libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla,2023-08-03,,2023
865,,,,,,,,,et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut suscipit a feugiat et,2023-01-22,,2023
866,,,,,,,,,cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus,2023-04-25,,2023
867,,,,,,,,,integer ac neque duis bibendum morbi non quam nec dui luctus rutrum,2023-09-30,,2023
868,,,,,,,,,condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet,2023-02-10,,2023
869,,,,,,,,,consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer,2023-05-11,,2023
870,,,,,,,,,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus,2023-05-17,,2023
871,,,,,,,,,in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt,2023-03-24,,2023
872,,,,,,,,,tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget,2023-02-20,,2023
873,,,,,,,,,magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus,2023-07-17,,2023
874,,,,,,,,,porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet,2023-10-27,,2023
875,,,,,,,,,ac nulla sed vel enim sit amet nunc viverra dapibus,2023-05-18,,2023
876,,,,,,,,,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem,2023-02-23,,2023
877,,,,,,,,,nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam,2023-02-18,,2023
878,,,,,,,,,ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra,2023-06-21,,2023
879,,,,,,,,,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie,2023-06-01,,2023
880,,,,,,,,,sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero,2023-02-09,,2023
881,,,,,,,,,nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,2023-10-16,,2023
882,,,,,,,,,at nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes,2023-10-03,,2023
883,,,,,,,,,semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in,2023-06-22,,2023
884,,,,,,,,,maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac,2023-04-15,,2023
885,,,,,,,,,vel sem sed sagittis nam congue risus semper porta volutpat quam,2023-01-11,,2023
886,,,,,,,,,pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse,2023-08-02,,2023
887,,,,,,,,,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla,2023-09-05,,2023
888,,,,,,,,,tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at,2023-07-30,,2023
889,,,,,,,,,sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus,2023-01-01,,2023
890,,,,,,,,,in faucibus orci luctus et ultrices posuere cubilia curae donec,2023-02-21,,2023
